stamp_sec,stamp_nsec,pos_x,pos_y,pos_z,ori_x,ori_y,ori_z,ori_w
1744809529,46792341,-21.181706952402795,-26.338694246270844,0.0,0.0,0.0,-0.5994427666796008,0.8004176219171499
1744809529,947043969,-20.973745077906194,-27.214337928801505,0.0,0.0,0.0,-0.6200529213540297,0.7845599879679905
1744809530,847077821,-20.792621054899534,-28.095924049546316,0.0,0.0,0.0,-0.6319616624242943,0.7749996498230965
1744809532,46549389,-20.666276474895703,-28.98701161376414,0.0,0.0,0.0,-0.6555978696308721,0.7551102127076961
1744809533,846578417,-20.138505409973934,-30.707900251367207,0.0,0.0,0.0,-0.5944719727713155,0.8041163308809121
1744809535,46425969,-19.63419046346722,-31.453330620167627,0.0,0.0,0.0,-0.4688550199352592,0.8832751384939507
1744809535,947250069,-18.968628188026578,-32.05915803578223,0.0,0.0,0.0,-0.36089220040166275,0.9326075378685539
1744809536,848543405,-18.202650656016196,-32.53168149599906,0.0,0.0,0.0,-0.2728679656187206,0.9620514920414087
1744809538,46332201,-17.379694855496584,-32.896021653531996,0.0,0.0,0.0,-0.2068872471774412,0.9783647923731416
1744809539,846983369,-15.646679779881989,-33.38249749845396,0.0,0.0,0.0,-0.13640719717225375,0.990652853707902
1744809541,947086245,-13.864993048835856,-33.6386076162044,0.0,0.0,0.0,-0.07132334227903309,0.9974532474487954
1744809542,846997505,-12.969242524361142,-33.72596319933035,0.0,0.0,0.0,-0.048588267475492025,0.9988188926245488
1744809544,45986973,-12.560577945060187,-33.75461147463002,0.0,0.0,0.0,-0.034986696549133646,0.999387778124477
1744809545,845901389,-12.574791454467645,-33.75387341677486,0.0,0.0,0.0,-0.013525875580409703,0.9999085211607026
1744809548,847214561,-10.465114067637941,-33.842161161005784,0.0,0.0,0.0,-0.022687319756639537,0.9997426096362303
1744809551,847073813,-8.260750915777187,-33.99497991394939,0.0,0.0,0.0,-0.0360332333736359,0.9993505921810629
1744809553,947131557,-6.467681070619204,-34.15201082305715,0.0,0.0,0.0,-0.047978115013053865,0.9988483871338003
1744809556,946781829,-3.7833770699159324,-34.44267146261911,0.0,0.0,0.0,-0.05460162440921937,0.9985082186000647
1744809559,45327957,-1.9932884398771131,-34.63097525046055,0.0,0.0,0.0,-0.05547296599739756,0.9984601895135587
1744809562,45033573,0.6913194226839137,-34.91882483163956,0.0,0.0,0.0,-0.054514487485033264,0.9985129797124543
1744809565,44844105,3.37420037406448,-35.22228710208252,0.0,0.0,0.0,-0.054253075522651496,0.9985272173538052
1744809568,44245125,6.056003455823607,-35.534954096024094,0.0,0.0,0.0,-0.06122273206604481,0.9981241290933555
1744809568,947126889,6.947909371808522,-35.65538597316262,0.0,0.0,0.0,-0.06705753754585657,0.997749110076419
1744809571,947816781,9.627600039129323,-35.98567663629879,0.0,0.0,0.0,-0.06296469358900253,0.9980157550666438
1744809574,44671401,11.415215393134885,-36.19630576073478,0.0,0.0,0.0,-0.060874317627570354,0.9981454390284903
1744809577,44833773,14.099235699277369,-36.48962164275709,0.0,0.0,0.0,-0.05451448819917414,0.9985129796734653
1744809579,144142549,15.887736071093542,-36.69260500004759,0.0,0.0,0.0,-0.058696559025468775,0.9982758706683086
1744809580,44340129,16.780560338584234,-36.80602822244808,0.0,0.0,0.0,-0.06313887915323357,0.9980047504592718
1744809583,44040969,19.461186313802436,-37.12883728708673,0.0,0.0,0.0,-0.05826097332827961,0.9983013868501043
1744809583,943943265,20.355365368376493,-37.23103228873087,0.0,0.0,0.0,-0.05686702533075344,0.9983817613668788
1744809586,43871841,22.14321338314467,-37.43979083754551,0.0,0.0,0.0,-0.05930636000126186,0.998239828730251
1744809589,43779645,24.825371039544283,-37.749652609098064,0.0,0.0,0.0,-0.056954150275659136,0.99837679498593
1744809589,946507485,25.720715935580216,-37.84107206623057,0.0,0.0,0.0,-0.05085438888557722,0.9987060784490472
1744809590,845906429,26.421763520679466,-37.90400888603341,0.0,0.0,0.0,-0.0447527298377019,0.9989980946789007
1744809592,949331109,27.531327124849028,-37.99796164449782,0.0,0.0,0.0,-0.041875640272415325,0.9991228306628647
1744809595,946231725,30.224726170288506,-38.176860433692916,0.0,0.0,0.0,-0.017452392541679018,0.9998476953989398
1744809597,143272249,31.116356533333846,-38.054405153301936,0.0,0.0,0.0,0.06818942959245304,0.9976723919663488
1744809598,48074121,31.990639009899002,-37.840793002029834,0.0,0.0,0.0,0.11953038533928254,0.9928305429330035
1744809598,943578285,32.80384278299366,-37.45517710061418,0.0,0.0,0.0,0.21959081505955932,0.9755920632833573
1744809599,843475397,33.450593526368145,-36.82930692562215,0.0,0.0,0.0,0.3750920306519753,0.9269875773392962
1744809601,43096653,33.93111222692074,-36.068319554886436,0.0,0.0,0.0,0.48274751823253487,0.8757595752490112
1744809602,843509021,34.49600031960265,-34.35925506144384,0.0,0.0,0.0,0.5857359822664914,0.8105019179979209
1744809604,42895353,34.704267790903295,-33.48368401327126,0.0,0.0,0.0,0.6199160017917099,0.7846681787370894
1744809604,944331153,34.84831589253355,-32.59528649840715,0.0,0.0,0.0,0.6480534521720265,0.7615948549773159
1744809605,843013949,34.93473339990691,-31.69944498652049,0.0,0.0,0.0,0.6723022190067982,0.74027679034165
1744809607,942695745,34.93039906811979,-30.09639844501187,0.0,0.0,0.0,0.7206721334049975,0.6932760461270023
1744809608,843078881,34.86940895217875,-29.247620136365647,0.0,0.0,0.0,0.7320080469584571,0.6812959850080326
1744809610,943719993,34.73037496286847,-27.452997738807746,0.0,0.0,0.0,0.733907727569475,0.6792491791778694
1744809611,845418137,34.65443877862926,-26.55620696280523,0.0,0.0,0.0,0.7363333273876576,0.6766189703061988
1744809613,943003965,34.46721287949194,-24.815282299093077,0.0,0.0,0.0,0.7446028826975729,0.6675077131228256
1744809617,842568149,34.07576179725613,-21.236640496679883,0.0,0.0,0.0,0.7453596669401259,0.666662558494854
1744809619,942894573,33.89370471435482,-19.445876841763994,0.0,0.0,0.0,0.7411562173539433,0.6713326012324996
1744809623,842298605,33.55757497886901,-15.861621459387763,0.0,0.0,0.0,0.7388671212107343,0.6738511535893977
1744809625,42434289,33.460687858087184,-14.96685172038973,0.0,0.0,0.0,0.7441949866883858,0.6679624404020582
1744809628,941833065,33.04286553997685,-11.539479387884198,0.0,0.0,0.0,0.7517822763661947,0.6594114109883621
1744809629,842142605,32.92913061727236,-10.646694773681308,0.0,0.0,0.0,0.7504572394008626,0.6609190054997938
1744809631,944479989,32.71429977223953,-8.859661906263737,0.0,0.0,0.0,0.7446028827192732,0.667507713098619
1744809634,941136141,32.45145247989526,-6.172499826554644,0.0,0.0,0.0,0.7399833926593804,0.6726251397236898
1744809637,41201253,32.286593095561535,-4.380065403394058,0.0,0.0,0.0,0.7386906821642902,0.6740445653542914
1744809638,841522157,32.12517582507615,-2.587324275087477,0.0,0.0,0.0,0.7390435098131783,0.6736576954232903
1744809640,40953165,32.03703853265521,-1.691650329008489,0.0,0.0,0.0,0.7409218328920247,0.6715912726829635
1744809643,40832061,31.82666034910125,0.4094374758290895,0.0,0.0,0.0,0.7407459853120142,0.6717852225556419
1744809646,41103285,31.574667790982023,2.604674215761521,0.0,0.0,0.0,0.7476822124298831,0.6640567063255631
1744809647,841031525,31.368096582064247,4.392749785852499,0.0,0.0,0.0,0.7446028826433225,0.6675077131833418
1744809650,840662873,31.076188119613537,7.076903365732174,0.0,0.0,0.0,0.7461735922725312,0.6657514327398075
1744809652,40462509,30.977114955980063,7.971433694031698,0.0,0.0,0.0,0.7450105009079011,0.6670527366984998
1744809653,840623285,30.77865771458316,9.760447723764091,0.0,0.0,0.0,0.7438451401989251,0.6683520086020849
1744809655,40202613,30.684894513809606,10.65555021073455,0.0,0.0,0.0,0.7430280392397173,0.6692602878578566
1744809656,840155609,30.481752965438794,12.44405056335557,0.0,0.0,0.0,0.745941155776232,0.6660118558398336
1744809658,40041525,30.379713976910956,13.338247434754823,0.0,0.0,0.0,0.7461154917034697,0.6658165460846477
1744809659,840484493,30.15505131671524,15.124154768430829,0.0,0.0,0.0,0.7513793243144028,0.6598705259312857
1744809661,40167261,29.922114150320308,15.993488005177188,0.0,0.0,0.0,0.7933533493255533,0.6087614172349678
1744809662,840427253,28.639585179129735,17.25646838430303,0.0,0.0,0.0,0.9253421245965929,0.3791331592555095
1744809664,43542009,27.932197237972165,17.7294871071626,0.0,0.0,0.0,0.9568896624909844,0.29045167208657974
1744809664,941108313,27.161462329295297,18.090197672599356,0.0,0.0,0.0,0.9761446692257436,0.21712112919327695
1744809665,840605021,26.311471942289934,18.386029283483776,0.0,0.0,0.0,0.9860105890251112,0.16668268755438695
1744809667,40976601,25.487239870568985,18.597656085702777,0.0,0.0,0.0,0.9921147030701774,0.12533321966651073
1744809667,939887817,24.603299290922514,18.766916393082447,0.0,0.0,0.0,0.9955290552282213,0.09445581081333725
1744809670,942300297,21.90693163007979,18.879779677679323,0.0,0.0,0.0,-0.9999996915654449,0.0007854100935303131
1744809671,839418773,21.008553268384723,18.82577672185196,0.0,0.0,0.0,-0.9995494434146773,0.030015165656858918
1744809673,941968893,19.217864890383982,18.64372730605599,0.0,0.0,0.0,-0.9984650252024594,0.055385859634496284
1744809674,839645141,18.421424417194345,18.550026107540045,0.0,0.0,0.0,-0.9982860984482802,0.058522351669345316
1744809677,839490605,15.741513325316816,18.221290853233157,0.0,0.0,0.0,-0.9981134269130543,0.06139696259489673
1744809679,941657817,13.95845289572234,17.97498081590515,0.0,0.0,0.0,-0.9975457530050993,0.0700176453580777
1744809682,38736261,12.179404378470178,17.70115901456483,0.0,0.0,0.0,-0.9971457371337945,0.07550085374286607
1744809683,838766693,10.4039867086733,17.40469300003193,0.0,0.0,0.0,-0.9965799390633836,0.08263428499371563
1744809686,838577837,7.7404474492172515,16.962473127181045,0.0,0.0,0.0,-0.9966230696618695,0.08211246566601385
1744809689,838844465,5.60468620084907,16.635617978850394,0.0,0.0,0.0,-0.9971851325991075,0.07497873914184283
1744809691,940667577,4.404688663245508,16.468499739667973,0.0,0.0,0.0,-0.99783028992833,0.0658385335616232
1744809694,940830765,1.9155865913944172,16.198380413816857,0.0,0.0,0.0,-0.9987193565382965,0.050592952826762516
1744809695,838206941,1.0205497810863253,16.103992341511525,0.0,0.0,0.0,-0.9986203845272659,0.052510261917225146
1744809698,837982757,-1.6652897630409766,15.828332738935151,0.0,0.0,0.0,-0.9987193565382965,0.050592952826762516
1744809701,837860297,-4.352205288061496,15.563773683693388,0.0,0.0,0.0,-0.9989346330862162,0.04614757654424076
1744809703,938363913,-6.144097440965692,15.393127719897528,0.0,0.0,0.0,-0.9988939813670016,0.047019293792870426
1744809706,56133165,-7.936374348613762,15.227651898341463,0.0,0.0,0.0,-0.9991696930572314,0.04074217073154276
1744809707,837537401,-9.728533023271412,15.059820778315004,0.0,0.0,0.0,-0.9989103333490796,0.04667061097125875
1744809709,37723293,-10.087964885801322,15.030396400804634,0.0,0.0,0.0,-0.9991661338309592,0.0408293644977931
1744809709,940089789,-9.763124715363707,15.05579075250651,0.0,0.0,0.0,-0.9992392797024288,0.038998229444057675
1744809712,37680189,-8.917311911650067,15.113726994838196,0.0,0.0,0.0,-0.999444413631235,0.033329627380406346
1744809712,937198929,-9.130454901689289,15.100802621032841,0.0,0.0,0.0,-0.9995415511661153,0.03027684746528473
1744809715,939662361,-7.66540548781402,15.191043928468446,0.0,0.0,0.0,-0.9995282452471536,0.030712976950242707
1744809717,137696713,-7.095354803569709,15.223912858643448,0.0,0.0,0.0,-0.9995853678280167,0.028793965064377064
1744809718,936848961,-6.54299797993858,15.260931268053369,0.0,0.0,0.0,-0.9994559869693983,0.032980753645510986
1744809721,36770709,-7.361102837841488,15.216051429709204,0.0,0.0,0.0,-0.9996245973987301,0.02739825314553286
1744809722,836655797,-9.157145410812284,15.33534440117692,0.0,0.0,0.0,0.999450216351664,0.03315516603204034
1744809724,36729609,-10.050589224912319,15.443779409575413,0.0,0.0,0.0,0.9981771759061713,0.06035168183224328
1744809724,936635421,-10.941003045926719,15.574787910622241,0.0,0.0,0.0,0.9973336177067329,0.07297708538986925
1744809725,837157109,-11.840104843044017,15.614986895938346,0.0,0.0,0.0,0.9997504680661565,0.022338343750172573
1744809727,36865245,-12.707998938428819,15.37674366057542,0.0,0.0,0.0,-0.9910415663961277,0.13355378570115312
1744809727,936941841,-13.415172973845838,14.82005264786549,0.0,0.0,0.0,-0.9449203480296985,0.32730037561761766
1744809730,37067925,-13.694582683792587,13.041870932183016,0.0,0.0,0.0,-0.7600090843658001,0.6499124492433256
1744809731,837003437,-13.413931494039527,11.263884737160627,0.0,0.0,0.0,-0.6496470858702481,0.7602359264204069
1744809733,52975113,-13.170844754750982,10.397334774849126,0.0,0.0,0.0,-0.6041124162822377,0.7968991081019206
1744809733,937007853,-12.869678316885711,9.549219937870346,0.0,0.0,0.0,-0.5767887934912319,0.8168933147620495
1744809735,140659549,-12.531221994906211,8.715285097422898,0.0,0.0,0.0,-0.5585415920156608,0.8294765156341746
1744809736,48608973,-12.175375287719172,7.888621247370083,0.0,0.0,0.0,-0.5498248674769901,0.8352799621108543
1744809736,938737005,-11.837224806706427,7.161468172612982,0.0,0.0,0.0,-0.5377411185239565,0.8431100102884583
1744809737,838954373,-11.51285567881093,6.4820246795472585,0.0,0.0,0.0,-0.5334668856344468,0.845820951461646
1744809739,53110941,-11.147846114963542,5.713316393023179,0.0,0.0,0.0,-0.5343523345759715,0.8452618425867863
1744809742,49821849,-10.754832298261555,4.919578043795827,0.0,0.0,0.0,-0.5154868008601367,0.8568975190412106
1744809742,972172941,-10.769911098579993,4.947384447224647,0.0,0.0,0.0,-0.5115180456193772,0.8592725347674816
1744809743,844364597,-10.669728528304944,4.758809682592277,0.0,0.0,0.0,-0.5151876560850877,0.8570774054993828
1744809745,947185965,-10.401371626957854,4.251213035688938,0.0,0.0,0.0,-0.5160101538228548,0.8565824660543279
1744809748,968256969,-9.730993412759663,2.993595734507381,0.0,0.0,0.0,-0.5143646835628382,0.8575715552088359
1744809750,150607513,-9.315558971023542,2.1952134798076677,0.0,0.0,0.0,-0.5188478466028142,0.8548666048428974
1744809751,61455777,-8.905568526727325,1.3940219698764955,0.0,0.0,0.0,-0.5217542821544896,0.8530958146969503
1744809754,56525205,-7.7054902765845785,-1.0245796819304598,0.0,0.0,0.0,-0.5286605620468483,0.8488333229417365
1744809755,853919729,-6.954756853555654,-2.660550136293031,0.0,0.0,0.0,-0.5398730758683202,0.8417464356636617
1744809757,54800925,-6.586399286095812,-3.4817155900811625,0.0,0.0,0.0,-0.5434674847373616,0.8394302192756975
1744809757,955493229,-6.222346360777259,-4.304798494512426,0.0,0.0,0.0,-0.5456632430565818,0.8380045496159158
1744809759,168081121,-5.881662617889719,-5.084592697365321,0.0,0.0,0.0,-0.5475632088194601,0.8367643230607626
1744809760,71515017,-5.560352794694876,-5.819342545583309,0.0,0.0,0.0,-0.5474171575585953,0.8368598781220593
1744809760,958590897,-5.244694864188224,-6.556538186404737,0.0,0.0,0.0,-0.550626425487716,0.8347517831994256
1744809762,169582501,-4.891013575383987,-7.384130807172813,0.0,0.0,0.0,-0.5509177752702819,0.8345595274701758
1744809763,961077345,-4.22838932065982,-9.057728458058843,0.0,0.0,0.0,-0.562083363053084,0.8270805843319833
1744809765,161458897,-3.9132026477091233,-9.900733417234216,0.0,0.0,0.0,-0.5699967480654325,0.8216469480225871
1744809766,62288721,-3.5963981032936116,-10.743131708209264,0.0,0.0,0.0,-0.5692077611248075,0.8221937269739316
1744809767,863387729,-2.974429058040844,-12.432229177326004,0.0,0.0,0.0,-0.5743624868368908,0.8186010833822188
1744809769,68409321,-2.668678307620336,-13.278702141228157,0.0,0.0,0.0,-0.5745767764090426,0.8184506875868534
1744809772,72997833,-1.797297680941091,-15.782356258295826,0.0,0.0,0.0,-0.5787119501697098,0.8155320218917044
1744809774,168299077,-1.2213910720028731,-17.487718281120323,0.0,0.0,0.0,-0.5850284371227227,0.8110127790347971
1744809775,80308641,-1.0720461836330384,-18.17555900699964,0.0,0.0,0.0,-0.6276234106081117,0.7785170868109714
1744809775,992634249,-0.9796661264285174,-18.82384379962306,0.0,0.0,0.0,-0.655334242558827,0.7553390169518907
1744809777,171341797,-0.9031038758680017,-19.720581343048732,0.0,0.0,0.0,-0.6763618974744727,0.7365694696664605
1744809778,72111885,-0.8512962166869412,-20.619088975988028,0.0,0.0,0.0,-0.6864531791183089,0.7271740045397435
1744809781,77176869,0.5643819282669982,-22.747131791974418,0.0,0.0,0.0,-0.3688546689260221,0.9294870807125157
1744809781,977595357,1.348088520212209,-23.18962922444338,0.0,0.0,0.0,-0.25417995381093134,0.9671569423214997
1744809782,877598681,2.201679453324596,-23.474905439554846,0.0,0.0,0.0,-0.16057028036832582,0.9870244095575536
1744809784,91829685,3.0396406172570347,-23.623113009091007,0.0,0.0,0.0,-0.08741652497295722,0.996171848207754
1744809784,978892065,3.9380564644182683,-23.676488711143186,0.0,0.0,0.0,-0.029666225078795738,0.9995598606834781
1744809786,179014885,4.8379138517705496,-23.660467399476325,0.0,0.0,0.0,0.008901081323790375,0.9999603845909433
1744809787,79494933,5.7346111842527545,-23.583435627334577,0.0,0.0,0.0,0.04283474393134642,0.9990821711512702
1744809788,881238773,7.499285329492087,-23.228576273331008,0.0,0.0,0.0,0.09905926222983215,0.9950815356373975
1744809791,884496029,10.116045883464858,-22.56416577940543,0.0,0.0,0.0,0.13173739348961963,0.9912846509235181
1744809793,984719301,11.84837323253127,-22.075272447935177,0.0,0.0,0.0,0.13571559281907006,0.9907478376790778
1744809796,988394601,14.461688914411692,-21.39698951022003,0.0,0.0,0.0,0.12368809410870099,0.9923211452829961
1744809800,893746253,17.14971202236599,-20.743453169130866,0.0,0.0,0.0,0.1133766433739783,0.9935520805359173
1744809803,894756233,19.798656398208614,-20.22086949765641,0.0,0.0,0.0,0.09723551416189753,0.9952614002289406
1744809806,896785205,22.448226410883752,-19.701524635011776,0.0,0.0,0.0,0.09480334386521694,0.9954960200784198
1744809808,112688385,23.333666712178484,-19.540293518774575,0.0,0.0,0.0,0.08993731985625557,0.9959474275769146
1744809809,898957097,25.10660739835121,-19.229430685229513,0.0,0.0,0.0,0.08480829466722233,0.996397286806642
1744809812,900222221,27.7739267241551,-18.810785589217833,0.0,0.0,0.0,0.07619698210061465,0.9970927840069642
1744809815,2158721,29.552380291823038,-18.533241072500314,0.0,0.0,0.0,0.07497874676002145,0.9971851320262936
1744809816,805428277,31.329062695770553,-18.24452648896584,0.0,0.0,0.0,0.08228641540204766,0.9966087225387311
1744809819,804899989,33.99460626739915,-17.81455291959515,0.0,0.0,0.0,0.079937985249873,0.9967998387410539
1744809823,108145269,36.66015764675267,-17.38473721442548,0.0,0.0,0.0,0.07880710045025496,0.9968898840486964
1744809827,10574345,40.20699833450145,-16.769381439062897,0.0,0.0,0.0,0.09054569189385386,0.9958923022493262
1744809829,112203477,41.97657022656047,-16.43981305642486,0.0,0.0,0.0,0.09193613112279113,0.9957649058860093
1744809831,814442281,44.63152487276647,-15.948704715861059,0.0,0.0,0.0,0.09202302757066096,0.9957568791611381
1744809835,116968353,47.286007391935144,-15.455127836772823,0.0,0.0,0.0,0.09045878337471867,0.9959002000754723
1744809836,17690681,48.12370860653971,-15.305457911534361,0.0,0.0,0.0,0.08828585263334467,0.9960951803039725
1744809839,20267069,50.68522311582238,-14.848749893628465,0.0,0.0,0.0,0.08524304610979783,0.9963601874271788
1744809839,923045621,51.57426514173452,-14.708734622454058,0.0,0.0,0.0,0.07802412051504357,0.9969514715460598
1744809840,824083477,52.46407529053002,-14.573686856457952,0.0,0.0,0.0,0.07523980626601284,0.9971654684920918
1744809842,923151833,54.24553782727065,-14.316021899217676,0.0,0.0,0.0,0.07175859077368035,0.9974220293587742
1744809843,826480537,55.1366694385803,-14.189988366677053,0.0,0.0,0.0,0.07019175596713943,0.9975335169277519
1744809846,828772093,57.74879871424352,-13.533591438777211,0.0,0.0,0.0,0.14737787657078294,0.9890802603921923
1744809848,27175697,58.499179321996145,-13.132252007079266,0.0,0.0,0.0,0.24310716977244698,0.969999435054078
1744809850,128382213,59.12901562330549,-11.551149917630184,0.0,0.0,0.0,0.5612169615863892,0.8276687272259
1744809851,930860873,59.25708428689087,-9.755711693294003,0.0,0.0,0.0,0.681487616341107,0.7318296446398684
1744809852,831068665,59.23776496800227,-8.855919070564921,0.0,0.0,0.0,0.7146558297097372,0.6994762648309714
1744809854,31966145,59.17153727084536,-7.958359104808151,0.0,0.0,0.0,0.7326616989355789,0.6805930023977849
1744809854,934596737,59.072549365343534,-7.113169300068881,0.0,0.0,0.0,0.7471024219458515,0.6647089371466602
1744809855,835655737,58.95900169634828,-6.319315239927092,0.0,0.0,0.0,0.7555105475058899,0.6551364839538022
1744809857,34259561,58.81045884157969,-5.431658200132333,0.0,0.0,0.0,0.7632324732378566,0.6461239755613658
1744809857,938000237,58.648918684975065,-4.546274228172057,0.0,0.0,0.0,0.7679482609180207,0.640511880102928
1744809860,939268985,58.19617100718797,-1.884539859699145,0.0,0.0,0.0,0.7617645010110075,0.6478540306268464
1744809861,840440377,58.054759430979296,-0.9957188619081513,0.0,0.0,0.0,0.7606326227441199,0.6491825731005119
1744809863,941545901,57.77395315783085,0.7822426731398452,0.0,0.0,0.0,0.7604059689253435,0.6494480444367429
1744809866,942129365,57.339804666923584,3.4470377767598084,0.0,0.0,0.0,0.7601792223477846,0.649713436763253
1744809869,43248953,57.03729805839181,5.221435633273383,0.0,0.0,0.0,0.763964985994523,0.6452577005928626
1744809872,45433409,56.6511293159041,7.645616431252389,0.0,0.0,0.0,0.7568810038199099,0.6535527110008539
1744809873,848988229,56.342894918155736,9.419028835642496,0.0,0.0,0.0,0.7652585615602173,0.6437230258106255
1744809876,851971861,55.87729396524889,12.078579183796062,0.0,0.0,0.0,0.7655393658859725,0.6433890574752598
1744809879,852791137,55.44763064429121,14.744172671381019,0.0,0.0,0.0,0.7613686074196524,0.6483192451530799
1744809882,853643749,55.04144462101635,17.314175775823074,0.0,0.0,0.0,0.7580205155506637,0.652230709185259
1744809884,65213405,54.928989345100675,18.05863034281811,0.0,0.0,0.0,0.7580774305297807,0.6521645569343412
1744809885,855864649,54.67419463544066,19.790941266469698,0.0,0.0,0.0,0.758248140667899,0.6519660705693772
